Latitude: 39.20779420, Longitude: 117.22768597, Heading: -156.74000000, Status: 2
Latitude: 39.20780082, Longitude: 117.22768303, Heading: -156.73000000, Status: 2
Latitude: 39.20780088, Longitude: 117.22768304, Heading: -156.73000000, Status: 2
Latitude: 39.20780093, Longitude: 117.22768305, Heading: -156.73000000, Status: 2
Latitude: 39.20780096, Longitude: 117.22768305, Heading: -156.73000000, Status: 2
Latitude: 39.20780099, Longitude: 117.22768306, Heading: -156.73000000, Status: 2
Latitude: 39.20780112, Longitude: 117.22768308, Heading: -156.73000000, Status: 2
Latitude: 39.20780120, Longitude: 117.22768310, Heading: -156.73000000, Status: 2
Latitude: 39.20780134, Longitude: 117.22768281, Heading: -156.73000000, Status: 2
Latitude: 39.20780140, Longitude: 117.22768267, Heading: -156.73000000, Status: 2
Latitude: 39.20780143, Longitude: 117.22768260, Heading: -156.73000000, Status: 2
Latitude: 39.20780145, Longitude: 117.22768256, Heading: -156.73000000, Status: 2
Latitude: 39.20780146, Longitude: 117.22768253, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768251, Heading: -156.73000000, Status: 2
Latitude: 39.20780148, Longitude: 117.22768250, Heading: -156.73000000, Status: 2
Latitude: 39.20780148, Longitude: 117.22768249, Heading: -156.73000000, Status: 2
Latitude: 39.20780150, Longitude: 117.22768245, Heading: -156.73000000, Status: 2
Latitude: 39.20780153, Longitude: 117.22768240, Heading: -156.73000000, Status: 2
Latitude: 39.20780150, Longitude: 117.22768249, Heading: -156.73000000, Status: 2
Latitude: 39.20780149, Longitude: 117.22768254, Heading: -156.73000000, Status: 2
Latitude: 39.20780148, Longitude: 117.22768257, Heading: -156.73000000, Status: 2
Latitude: 39.20780148, Longitude: 117.22768259, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768260, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768261, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768262, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768262, Heading: -156.73000000, Status: 2
Latitude: 39.20780147, Longitude: 117.22768262, Heading: -156.73000000, Status: 2
Latitude: 39.20780146, Longitude: 117.22768266, Heading: -156.73000000, Status: 2
Latitude: 39.20780158, Longitude: 117.22768283, Heading: -156.73000000, Status: 2
Latitude: 39.20780164, Longitude: 117.22768292, Heading: -156.73000000, Status: 2
Latitude: 39.20780167, Longitude: 117.22768296, Heading: -156.73000000, Status: 2
Latitude: 39.20780169, Longitude: 117.22768298, Heading: -156.73000000, Status: 2
Latitude: 39.20780171, Longitude: 117.22768300, Heading: -156.73000000, Status: 2
Latitude: 39.20780171, Longitude: 117.22768301, Heading: -156.73000000, Status: 2
Latitude: 39.20780172, Longitude: 117.22768302, Heading: -156.73000000, Status: 2
Latitude: 39.20780173, Longitude: 117.22768303, Heading: -156.73000000, Status: 2
Latitude: 39.20780176, Longitude: 117.22768307, Heading: -156.73000000, Status: 2
Latitude: 39.20780177, Longitude: 117.22768309, Heading: -156.73000000, Status: 2
Latitude: 39.20780230, Longitude: 117.22768293, Heading: -156.73000000, Status: 2
Latitude: 39.20780254, Longitude: 117.22768285, Heading: -156.73000000, Status: 2
Latitude: 39.20780267, Longitude: 117.22768282, Heading: -156.73000000, Status: 2
Latitude: 39.20780274, Longitude: 117.22768280, Heading: -156.73000000, Status: 2
Latitude: 39.20780279, Longitude: 117.22768278, Heading: -156.73000000, Status: 2
Latitude: 39.20780283, Longitude: 117.22768277, Heading: -156.73000000, Status: 2
Latitude: 39.20780285, Longitude: 117.22768276, Heading: -156.73000000, Status: 2
Latitude: 39.20780287, Longitude: 117.22768276, Heading: -156.73000000, Status: 2
Latitude: 39.20780296, Longitude: 117.22768273, Heading: -156.73000000, Status: 2
Latitude: 39.20780304, Longitude: 117.22768271, Heading: -156.73000000, Status: 2
Latitude: 39.20780290, Longitude: 117.22768275, Heading: -156.73000000, Status: 2
Latitude: 39.20780284, Longitude: 117.22768276, Heading: -156.72000000, Status: 2
Latitude: 39.20780280, Longitude: 117.22768278, Heading: -156.72000000, Status: 2
Latitude: 39.20780278, Longitude: 117.22768278, Heading: -156.72000000, Status: 2
Latitude: 39.20780277, Longitude: 117.22768278, Heading: -156.72000000, Status: 2
